ID,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,EARNINGS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC,EXP
4406,1,0,1982,29,27,58600,313,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,6,4,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,.7633876,1.086785,1.481081,1.392867,-.1184777,.7341677,1.124704,1.321326,1.368992,97182,67,145,125,12,16,12,16,2,0,0,0,1,0,1,0,7,23.08,45,3.596154,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7.307693
366,1,0,1980,31,29,,,1,0,0,0,0,0,0,1,0,0,0,1,0,18,0,0,0,1,0,0,0,0,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,.7387369,-.7469603,-.5650433,.4043246,1.187012,.9757416,.0450237,-.0479041,-.7000535,45232,65,195,178,9,8,9,8,3,0,0,0,1,0,1,0,3,24,40,4.269231,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4.711538
1829,1,0,1983,28,32,,,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,12,,1,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,.5677134,.2331183,.3730213,2.100016,.3278479,.5267289,.4781126,.9155008,.3228483,77983,67,145,150,20,20,20,20,1,0,1,0,0,0,1,0,4,22,40,2.769231,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6.269231
6137,1,0,1984,27,19,,,0,0,0,1,0,0,1,0,0,0,0,1,0,14,0,0,0,0,0,1,0,0,6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.0387703,-.5740494,.5767864,.3643042,1.595939,.2670944,.021614,.1129298,.0010675,38475,61,118,124,6,10,,10,1,0,0,1,0,0,1,0,3,13.44,40,5.442307,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.961538
2709,1,0,1981,30,25,66000,315,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1.615466,2.141993,1.841165,2.086607,1.938379,1.329696,1.981884,2.149936,2.123735,99236,66,140,185,16,15,16,15,3,0,1,0,0,1,0,0,14,21.15,50,.75,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.153846
2482,1,0,1981,30,28,53920,281,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,.0043121,.7362028,.2275651,.842013,.9895985,-.7467463,.2667544,.5058911,.5135633,70446,67,125,115,12,14,12,14,2,1,0,0,0,1,0,0,10,19.71,40,.75,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,7.519231
740,1,0,1984,27,37,97200,611,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,12,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.611563,2.022394,1.89569,1.037488,1.065413,1.174408,1.961858,1.837059,2.089033,99182,66,140,180,16,16,16,16,1,0,1,0,0,0,1,0,5,13,40,3.711539,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1.538462
6429,1,0,1984,27,25,50500,270,1,0,0,0,0,0,1,0,0,0,0,0,1,17,0,0,0,1,0,0,0,0,12,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.348365,.5392001,.9092926,1.009924,.9270944,1.013891,1.138603,1.064626,.7720559,87966,63,125,145,12,12,12,12,2,0,0,0,1,0,1,0,9,13.46,40,2.134615,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4.365385
4730,1,0,1981,30,30,246474,1627,0,0,0,1,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.2856246,.1135571,.3554521,.5388155,-1.360013,.1250354,.2854031,.3613182,.2497198,52445,65,120,113,14,17,,17,1,0,0,0,1,0,1,0,8,28.62,13,1.961538,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.634615
4858,1,0,1984,27,28,56100,300,1,0,0,0,0,0,0,1,0,0,0,0,1,19,1,0,0,0,0,0,0,0,12,10,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1.681891,1.402025,1.224006,1.123358,.1228982,.8795546,1.645471,1.519211,1.40001,97702,69,142,145,17,17,17,17,3,1,0,0,0,1,0,0,10,28.85,50,2.942308,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.365385
2577,1,0,1980,31,29,43500,273,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,.1601282,-.1891973,.6593354,.5707651,1.255595,1.347893,.2167441,.3354569,.2503218,59442,65,120,118,15,13,15,13,1,0,1,0,0,0,1,0,6,20.63,40,4.288462,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,6.307693
1582,1,0,1980,31,32,17000,135,0,0,0,0,1,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-.2320043,.323034,.5114314,.1541336,-.2439887,-.9280276,.1013511,.2110897,.4446092,54430,65,180,180,16,12,16,,2,0,0,1,0,0,1,0,11,9.29,40,2.711539,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,8.019231
4711,1,0,1982,29,26,70700,378,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,0,1,0,0,0,12,8,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1.980277,2.286544,1.03292,2.001383,.8982255,1.241279,2.000001,2.042451,1.769802,98417,64,140,160,13,13,13,13,2,0,0,0,1,0,1,0,7,8.5,32,.2884615,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.442307
1350,1,0,1983,28,19,16000,101,1,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,1,14,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.390818,-2.081029,-1.120476,-.8980356,-.395566,-.1979377,-1.644528,-1.537001,-1.707681,9073,68,180,200,5,10,5,10,5,0,0,1,0,0,1,0,3,10.47,43,2.538461,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6.192307
5644,1,0,1980,31,28,,,1,0,0,0,0,0,1,0,0,0,0,0,1,18,0,0,1,0,0,0,0,0,,,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1.516609,1.342944,1.969343,1.327699,1.022645,.9324175,1.743209,1.722176,1.765975,95516,64,125,132,12,16,12,16,1,0,0,1,0,1,0,0,11,27.81,37,.2884615,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,3.326923
1022,1,0,1981,30,25,42800,232,0,0,0,1,0,0,0,1,0,0,0,0,1,18,0,0,1,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,.2675098,.6451395,.4711064,-.1152855,-.7717857,.1013474,.4532992,.3543283,.5948763,66015,65,230,230,15,18,,18,3,0,0,0,1,0,1,0,9,13.5,40,1.711538,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,.75
3522,1,0,1984,27,18,29000,182,0,1,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,0,0,1,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,-.3469688,-.0879987,.5856829,.2286074,-.3495959,.6345705,-.0543728,.1055174,.2650115,41490,64,140,166,10,13,11,13,2,0,0,1,0,1,0,0,3,12.21,48,5.115385,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.903846
4649,1,0,1981,30,34,5330,42,0,0,0,1,0,0,0,1,0,0,0,0,1,15,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,.7544788,1.912058,2.00019,.9787699,-.3602905,-.1349095,1.489225,1.579156,2.08592,87753,69,140,132,13,14,,14,5,0,0,0,1,1,0,0,19,9.1,25,.3076923,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.096154
1543,1,0,1982,29,22,54500,343,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,13,13,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,.4682225,1.325826,.8138441,.4737335,.9297141,-.6733997,.8448277,.8617054,1.140645,81827,62,130,145,16,12,16,12,1,0,0,1,0,0,1,0,8,19.83,55,5.057693,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5.192307
3561,1,0,1984,27,29,77610,488,1,0,0,0,0,0,0,0,1,0,0,0,1,18,0,0,1,0,0,0,0,0,12,,0,0,0,1,,,,,1,0,0,0,0,1,0,0,0,0,.6845104,1.356494,1.635468,.8699868,1.70277,.9129048,1.197891,1.271611,1.595153,94859,69,161,141,16,16,16,16,1,0,0,1,0,0,1,0,8,35.88,40,4.25,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2.673077
901,1,0,1984,27,25,70000,374,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,13,11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,.5619689,-.171094,1.190644,.3579434,-.1649506,.7212188,.5885549,.5420926,.5433106,60434,68,140,135,14,14,14,14,2,0,0,0,1,0,1,0,7,23.08,50,6.346154,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5.769231
4966,1,0,1984,27,32,46750,294,1,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,12,,0,1,0,0,,,,,0,0,0,1,0,0,1,0,0,0,-.3533623,-.1312538,.2420562,.080189,.1392196,.1723423,-.1641961,-.0460652,.0586963,33532,64,130,144,9,12,9,12,2,1,0,0,0,1,0,0,6,14.67,40,1.653846,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,8.25
6467,1,0,1983,28,22,29600,116,1,0,0,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,.2416466,-.1413797,.1061267,-.6860094,-.7674943,.0838251,.1226699,-.1348401,-.0191917,43743,72,158,150,12,13,12,13,2,0,0,0,1,0,1,0,8,15,16,.3076923,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2.923077
5725,1,0,1981,30,21,34700,275,0,0,0,0,0,1,1,0,0,0,1,0,0,17,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-.5242144,.1397379,.2920647,-.4873916,.0325754,.0016084,-.1698853,-.1628758,.2298783,42162,64,125,145,12,13,,,2,0,0,1,0,1,0,0,4,20.27,37,4.173077,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6.75
5060,1,0,1981,30,19,65240,410,1,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,.1982472,.8249896,.498908,.1529277,.2516768,.5788482,.4722942,.4681082,.7056121,71568,64,145,166,12,12,12,12,1,0,1,0,0,0,1,0,4,27.04,40,2.461539,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.826923
1612,1,0,1982,29,33,,,1,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,1,0,0,12,12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-.3416165,1.52275,.4068298,.5659649,-1.215304,-.9754221,.3420334,.602107,1.028609,63831,67,235,240,14,16,14,16,2,1,0,0,0,0,1,0,7,17.5,40,.7692308,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,9.5
1152,1,0,1980,31,22,43200,272,1,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,0,0,1,0,0,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-.4813495,.2615663,.2156233,-.8286082,.0303415,-.8734828,-.1338563,-.2336631,.2540822,35676,62,113,113,3,12,3,12,1,1,0,0,0,1,0,0,7,13.38,35,6.519231,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,8.807693
3955,1,0,1981,30,19,,,0,0,0,0,0,1,0,1,0,0,0,0,1,10,0,0,0,0,0,0,1,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,-.6712642,-1.78739,-1.263708,-1.075765,-.6542392,-.7975509,-1.207752,-1.343293,-1.627473,10529,66,135,157,12,12,,,2,0,0,1,0,1,0,0,5,14.96,40,4.442307,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,11.5
5190,1,0,1981,30,25,65000,347,1,0,0,0,0,0,0,0,1,0,0,0,1,20,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1.312842,-.0526335,.9826543,1.191856,1.027682,1.075985,.9766119,.9605116,.4955668,75905,68,143,149,14,12,14,12,2,0,1,0,0,0,1,0,7,37.5,30,6.826923,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1.980769
81,1,0,1984,27,32,4810,29,0,0,0,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,1,7,,0,1,0,0,,,,,1,0,0,0,0,1,0,0,0,0,-1.101398,-1.909266,-1.867523,-1.462302,-1.362672,-1.308471,-1.64355,-1.774893,-2.014467,2390,69,175,154,12,12,,12,3,1,0,0,0,0,1,0,3,2.26,35,.8846154,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3.230769
1934,1,0,1981,30,28,17000,134,0,0,0,0,1,0,0,0,1,0,0,0,1,11,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-.2066723,-.3053343,-.3762838,-.2149379,.1740268,.1004124,-.3013254,-.3093462,-.3638834,31742,64,160,195,14,10,14,,3,0,0,0,1,0,1,0,2,19.82,65,10.67308,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,12.86539
3745,1,0,1984,27,21,43720,274,0,0,0,1,0,0,0,0,1,0,1,0,0,15,0,0,0,0,0,1,0,0,12,,0,0,1,0,,,,,1,0,0,0,0,1,0,0,0,0,-.1807387,-.1062114,-.1349324,-.210287,.6285296,.4715595,-.1660369,-.1775294,-.1289885,48864,62,180,230,12,13,,13,3,0,0,1,0,0,1,0,2,24.5,40,7.288462,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1.923077
5206,1,0,1983,28,24,112500,891,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,15,15,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.245421,.9593485,.8434229,.8087757,2.385489,1.802454,1.179379,1.07867,.9609846,85560,63,112,125,14,14,14,14,0,0,1,0,0,1,0,0,2,15.38,40,1.076923,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.75
5992,1,0,1983,28,32,,,1,0,0,0,0,0,0,1,0,0,1,0,0,14,0,0,0,0,0,0,1,0,9,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1.441966,-1.609776,-.622273,-1.735539,-.9537882,.2571217,-1.406244,-1.514389,-1.190693,10521,65,127,135,12,12,12,12,2,0,0,1,0,1,0,0,1,10,35,8.423077,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.980769
6090,1,0,1980,31,21,21460,99,1,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,.1366855,-.3792921,-.0668401,.0269178,-.6703215,-.0793106,-.0479175,-.0796891,-.2383042,39684,67,152,145,15,12,15,12,3,0,0,1,0,0,1,0,4,10.5,40,.7115384,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.576923
6419,1,0,1984,27,25,35000,220,1,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,12,11,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,-.0848367,.2534888,.367719,-.2283092,-.2684838,.2169132,.1236301,.0855764,.3308838,60029,67,240,179,14,12,14,12,1,0,0,0,1,0,1,0,3,15.77,50,2.923077,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,8.557693
3079,1,0,1982,29,22,40600,254,0,0,0,1,0,0,0,1,0,0,0,0,1,20,0,0,1,0,0,0,0,0,12,,1,0,0,0,,,,,0,1,0,0,0,0,1,0,0,0,.3339597,.4220223,1.418805,.922169,-.5528887,.7469468,.6889229,.8659952,.981279,79945,65,149,170,18,16,,16,2,0,1,0,0,0,1,0,7,22.1,50,2.942308,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3.557692
5194,1,0,1980,31,28,84000,438,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,1,0,0,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.418576,1.972419,.8828596,1.273632,-.4876545,1.142493,1.563754,1.551729,1.522263,91638,70,195,190,16,16,16,16,2,0,1,0,0,0,1,0,4,21.5,20,8.711538,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,9.384615
6093,1,0,1981,30,23,35000,220,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,.4827564,1.934824,1.156136,.7105567,1.467698,.4504341,1.114216,1.198243,1.647946,87411,70,250,280,15,15,15,15,1,0,0,1,0,0,1,0,15,9,32,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.057693
5978,1,0,1984,27,30,86750,452,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,11,7,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,.4404931,-.0026268,1.132817,.5911723,.2115939,.68444,.5521975,.6043251,.6023124,63365,69,149,158,14,12,14,12,1,0,0,1,0,0,1,0,3,14.69,55,1.346154,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5.076923
4290,1,0,1980,31,33,145900,760,0,1,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-.0263479,.708915,.9595919,1.151717,-.5786582,1.035585,.4435568,.781184,.8893844,76579,66,125,145,16,14,16,14,3,0,0,1,0,0,1,0,9,12.5,25,.5,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,9.038462
5410,1,0,1984,27,27,68500,366,1,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0,0,1,0,0,0,0,11,9,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-.212706,-.1460516,.5612175,-.3926296,-.3067318,.1464725,-.0032606,-.0538442,.2210064,50760,65,150,150,12,20,12,20,2,0,1,0,0,1,0,0,4,19.71,40,4.557693,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5
922,1,0,1982,29,35,103500,820,1,0,0,0,0,0,0,1,0,0,0,1,0,18,0,0,1,0,0,0,0,0,13,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,.0643686,.5426812,.9161537,1.086489,1.042315,.181551,.4357971,.7296438,.7775711,71471,63,120,130,16,16,16,16,1,0,0,0,1,0,1,0,2,32.21,40,6.115385,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.384615
3116,1,0,1982,29,18,,,1,0,0,0,0,0,0,0,1,0,0,1,0,12,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-.5462074,-1.266065,-.2526222,-.7263351,-.3708812,.8311016,-.7179388,-.781701,-.8102729,17958,67,140,145,10,11,10,11,2,0,1,0,0,0,1,0,2,26.66,50,6,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6.269231
4561,1,0,1980,31,28,246474,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-.0572496,.3298638,-.1546929,-.1649659,-.6833456,-2.988262,.0162266,-.0137934,.0930225,44799,68,132,154,14,12,14,12,1,0,0,0,1,1,0,0,8,22.89,42,5.557693,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.57692
6431,1,0,1980,31,24,63500,386,1,0,0,0,0,0,1,0,0,0,0,0,1,17,0,0,0,1,0,0,0,0,,,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.3103747,-.0252833,.6092927,.9873968,1.522506,.2626074,.3306055,.5259516,.3110468,70181,66,110,130,12,12,12,12,1,0,0,0,1,0,1,0,9,15.11,35,3.096154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,8.711538
2997,1,0,1980,31,39,,,0,0,0,1,0,0,0,0,1,0,0,0,1,20,0,0,0,1,0,0,0,0,,,0,1,0,0,,,,,0,1,0,0,0,0,1,0,0,0,1.192673,1.564911,1.359934,.7902123,1.493161,1.58228,1.45872,1.372706,1.55936,91391,68,130,133,16,18,,18,1,0,1,0,0,0,1,0,6,25,30,.4807692,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.673077
4512,1,0,1982,29,,20550,190,0,0,0,1,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,8,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,.4607635,-.6536636,.1132458,1.323959,-.209976,.8111538,.1042782,.347566,-.2885844,61275,66,118,125,14,12,,12,0,0,0,0,1,0,1,0,6,28,36,2.942308,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6.519231
609,1,0,1982,29,30,103577,630,1,0,0,0,0,0,0,1,0,0,0,0,1,17,0,0,0,1,0,0,0,0,9,11,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-.3980922,-.0617518,.2377966,.8044945,.5595992,1.2045,-.1708507,.1623579,.0934886,50530,67,200,195,12,14,12,14,1,0,0,0,1,0,1,0,6,29,40,4.557693,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,5.807693
5884,1,0,1980,31,23,54400,224,1,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.5735723,.4778417,.1466755,.5675848,.4578283,-.9327029,.4863824,.4934614,.3326486,73256,62,125,135,13,14,13,14,4,0,0,1,0,1,0,0,11,2.13,30,1.884615,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,11.30769
1495,1,0,1980,31,26,126400,675,1,0,0,0,0,0,0,1,0,0,0,0,1,16,0,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,.6204578,1.404411,.7994551,1.249249,.6127985,1.260933,.9461321,1.139283,1.174879,86973,63,124,128,17,17,17,17,2,0,0,1,0,0,1,0,8,16,40,1.211538,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6.384615
2184,1,0,1981,30,22,43300,272,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,-.1320819,-1.205723,-.3384737,.1317251,.0350483,.717236,-.497357,-.4328427,-.8238769,29951,65,170,150,12,12,12,12,1,1,0,0,0,0,1,0,5,50,24,5.942307,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,10
5728,1,0,1984,27,33,14000,129,0,0,0,1,0,0,1,0,0,0,1,0,0,16,0,0,0,0,1,0,0,0,11,,0,0,0,1,,,,,1,0,0,0,0,1,0,0,0,0,-.9202496,-2.024233,-.5463949,-.5071238,-.6916842,-.6857253,-1.21256,-1.119393,-1.371249,17434,64,115,120,12,12,,12,4,0,0,1,0,1,0,0,1,9.5,32,7.038462,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.326923
892,1,0,1983,28,27,,,0,0,1,0,0,0,0,1,0,0,1,0,0,12,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,-1.037047,-.7264618,-.3353614,-1.98573,-1.013963,-.6271273,-.8621505,-1.143626,-.566638,15783,63,118,158,11,12,11,12,8,0,0,0,1,0,1,0,5,12,40,1.096154,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4.403846
5928,1,0,1981,30,30,39000,120,1,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,-.0191306,-.1311756,-.3829562,-.0686398,1.260796,.2553196,-.1522349,-.1690597,-.2745668,34232,66,106,110,10,12,10,12,7,0,0,1,0,0,1,0,10,2.74,20,.7115384,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.615385
2937,1,0,1984,27,31,,,1,0,0,0,0,0,0,1,0,0,0,0,1,18,0,0,0,1,0,0,0,0,12,8,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.5555754,.1146172,.9304217,.2222466,.1510896,-.3017299,.5920452,.509464,.5569032,77605,68,155,150,20,16,20,16,2,0,1,0,0,0,1,0,4,14.5,40,.9615384,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1.423077
4635,1,0,1983,28,35,53500,190,1,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,1,0,0,9,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,.0093507,-.6331218,.1806348,-.5980185,.2821812,.2022653,-.1196433,-.2919761,-.241693,39890,59,110,110,7,12,7,12,5,0,0,0,1,0,1,0,7,8.75,20,1.884615,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,7.692307
3900,1,0,1982,29,21,70000,440,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,0,0,0,1,0,0,14,7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-.2265342,.6451275,1.179712,.8097951,.762709,-.1117442,.3764981,.6732321,.972753,70455,67,125,135,12,12,12,12,1,0,0,1,0,1,0,0,3,25.64,60,4.903846,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10.92308
